timesteps,betas,alpha_bars,snr_linear,snr_db,mse_to_x0,kl_to_unit
0,4.130602e-05,0.9999587,24208.547,43.839687,4.112465e-05,14377.24
1,4.6133995e-05,0.99991256,11435.412,40.58252,8.719586e-05,13225.572
2,5.096197e-05,0.9998616,7224.33,38.58798,0.00013796943,12520.349
3,5.5849552e-05,0.99980575,5146.9644,37.115513,0.0001938571,11999.754
4,6.067753e-05,0.9997451,3921.66,35.9347,0.00025520055,11582.307
5,6.556511e-05,0.99967957,3119.762,34.941216,0.00032070704,11231.121
6,7.045269e-05,0.9996091,2557.2825,34.07779,0.0003909755,10925.944
7,7.534027e-05,0.99953383,2144.1497,33.312553,0.00046528195,10655.504
8,8.016825e-05,0.99945366,1829.3749,32.623028,0.0005472946,10411.854
9,8.499622e-05,0.9993687,1583.1012,31.995087,0.00063072226,10189.996
10,8.98242e-05,0.99927896,1385.8906,31.417292,0.0007187232,9985.884
11,9.471178e-05,0.9991843,1224.9565,30.881207,0.0008176427,9796.538
12,9.9658966e-05,0.9990847,1091.5511,30.380442,0.0009145488,9619.696
13,0.00010442734,0.9989804,979.7796,29.911285,0.0010151064,9454.047
14,0.00010931492,0.9988712,884.9022,29.468954,0.0011304938,9297.896
15,0.000114142895,0.9987572,803.624,29.050531,0.0012454552,9150.215
16,0.00011909008,0.9986383,733.3612,28.65318,0.0013638719,9010.0
17,0.00012385845,0.99851453,672.18896,28.274916,0.0014885801,8876.546
18,0.00012880564,0.99838597,618.56555,27.913857,0.0016157129,8749.192
19,0.00013363361,0.9982525,571.2497,27.568262,0.0017535998,8627.32
20,0.00013846159,0.9981143,529.30365,27.23705,0.0018887079,8510.547
21,0.00014340878,0.9979712,491.89664,26.918737,0.002035429,8398.35
22,0.00014817715,0.9978233,458.4106,26.612547,0.0021842467,8290.452
23,0.00015312433,0.9976705,428.27145,26.317192,0.0023278557,8186.4
24,0.00015801191,0.9975129,401.07098,26.032211,0.0024931873,8086.03
25,0.00016278028,0.99735045,376.4232,25.756763,0.002639228,7989.044
26,0.00016772747,0.9971832,354.01324,25.490196,0.002823343,7895.211
27,0.00017261505,0.99701107,333.56738,25.231836,0.002990231,7804.294
28,0.00017744303,0.99683416,314.87183,24.981339,0.0031707454,7716.172
29,0.000182271,0.9966525,297.72897,24.738213,0.0033513738,7630.6675
30,0.00018721819,0.99646586,281.9544,24.501791,0.0035246299,7547.549
31,0.00019204617,0.99627453,267.42258,24.271982,0.0037160013,7466.782
32,0.00019699335,0.99607825,253.98839,24.04814,0.003893923,7388.1387
33,0.00020182133,0.9958772,241.55397,23.830143,0.004128684,7311.575
34,0.00020670891,0.99567133,230.01794,23.617619,0.004325441,7236.96
35,0.00021153688,0.99546075,219.30064,23.4104,0.004564752,7164.2344
36,0.00021648407,0.9952452,209.31459,23.207996,0.0047587594,7093.2246
37,0.00022131205,0.995025,200.00418,23.010391,0.0049518356,7023.925
38,0.00022619963,0.9947999,191.30444,22.817251,0.005202694,6956.217
39,0.00023108721,0.99457,183.16263,22.628368,0.0054265102,6890.028
40,0.00023597479,0.9943353,175.53166,22.443554,0.0056358054,6825.2915
41,0.00024086237,0.9940958,168.37102,22.262676,0.0059304535,6761.958
42,0.00024574995,0.99385154,161.64243,22.085554,0.0061443006,6699.967
43,0.00025069714,0.9936024,155.3085,21.911953,0.006403423,6639.235
44,0.0002554655,0.99334854,149.34291,21.741848,0.0066210493,6579.751
45,0.0002604127,0.99308985,143.71475,21.575014,0.0069036456,6521.4375
46,0.00026530027,0.9928264,138.40007,21.411364,0.0071713654,6464.2627
47,0.00027018785,0.9925581,133.37468,21.250734,0.0074306037,6408.169
48,0.00027507544,0.99228513,128.61986,21.09308,0.007739732,6353.1416
49,0.00027996302,0.9920073,124.1144,20.938223,0.00801416,6299.1157
50,0.0002849102,0.99172467,119.8411,20.786058,0.008301466,6246.054
51,0.00028973818,0.9914373,115.78581,20.636555,0.008581642,6193.9478
52,0.00029468536,0.9911452,111.933014,20.489582,0.0088193845,6142.7495
53,0.00029951334,0.9908483,108.26935,20.345057,0.009189,6092.428
54,0.00030452013,0.9905466,104.78187,20.202862,0.009452896,6042.9463
55,0.0003093481,0.99024016,101.46066,20.062979,0.009720381,5994.293
56,0.0003142953,0.9899289,98.29403,19.925272,0.010039966,5946.4233
57,0.00031918287,0.98961294,95.273605,19.789726,0.010404689,5899.3306
58,0.00032407045,0.98929226,92.39043,19.656271,0.010758753,5852.99
59,0.00032895803,0.9889668,89.63572,19.52481,0.011093944,5807.368
60,0.00033396482,0.98863655,87.00147,19.395267,0.011377834,5762.437
61,0.0003387332,0.98830163,84.48203,19.267643,0.011727747,5718.1973
62,0.00034374,0.98796195,82.069916,19.14184,0.012073606,5674.6147
63,0.00034862757,0.9876175,79.75909,19.017803,0.012398528,5631.669
64,0.00035351515,0.9872684,77.54465,18.89552,0.012721347,5589.3574
65,0.00035846233,0.98691446,75.420204,18.774878,0.0131565705,5547.6396
66,0.00036340952,0.9865558,73.3816,18.655872,0.013524408,5506.5127
67,0.0003683567,0.9861924,71.42391,18.538439,0.013702442,5465.9536
68,0.00037318468,0.9858244,69.543785,18.422585,0.014175014,5425.967
69,0.00037819147,0.9854515,67.7357,18.308178,0.0145529555,5386.506
70,0.00038307905,0.98507404,65.99738,18.195269,0.014852498,5347.587
71,0.00038802624,0.9846918,64.32446,18.083761,0.015297718,5309.1777
72,0.00039291382,0.9843049,62.714172,17.973658,0.015648225,5271.2764
73,0.0003979206,0.98391324,61.162933,17.864883,0.016083356,5233.8574
74,0.0004028678,0.9835169,59.668095,17.757423,0.016462544,5196.9165
75,0.00040775537,0.9831158,58.226944,17.651241,0.016812963,5160.442
76,0.00041270256,0.98271006,56.837112,17.546322,0.01720972,5124.425
77,0.00041764975,0.9822996,55.49598,17.442616,0.017786346,5088.8525
78,0.00042259693,0.98188454,54.201466,17.34011,0.018180113,5053.716
79,0.0004274845,0.9814648,52.95141,17.238775,0.018557247,5019.006
80,0.0004325509,0.98104024,51.743282,17.13854,0.01896134,4984.698
81,0.00043737888,0.98061115,50.576023,17.039448,0.019393247,4950.807
82,0.00044238567,0.98017734,49.447323,16.94143,0.019957524,4917.309
83,0.00044733286,0.9797389,48.35564,16.844471,0.02040166,4884.1997
84,0.00045228004,0.9792958,47.299355,16.748552,0.020830616,4851.4697
85,0.00045728683,0.978848,46.27681,16.653635,0.021109335,4819.1064
86,0.00046217442,0.9783956,45.286827,16.55972,0.021561857,4787.1113
87,0.0004671812,0.9779385,44.327778,16.466759,0.022192352,4755.467
88,0.0004721284,0.9774768,43.398617,16.37476,0.022538386,4724.174
89,0.00047713518,0.97701037,42.49787,16.283672,0.022909256,4693.218
90,0.00048208237,0.9765394,41.624607,16.193502,0.023472425,4662.5977
91,0.00048702955,0.9760638,40.777706,16.104229,0.02400323,4632.3086
92,0.00049203634,0.9755835,39.955902,16.01581,0.024517816,4602.335
93,0.0004969835,0.97509867,39.158497,15.92826,0.02507055,4572.6807
94,0.0005019903,0.9746092,38.38434,15.841541,0.02547377,4543.333
95,0.0005069375,0.97411513,37.63261,15.755644,0.025897518,4514.289
96,0.0005119443,0.9736164,36.902363,15.670543,0.026549056,4485.5396
97,0.0005169511,0.9731131,36.19286,15.586229,0.026859805,4457.082
98,0.00052189827,0.9726052,35.503315,15.50269,0.027252696,4428.9106
99,0.00052696466,0.9720927,34.832905,15.419897,0.027850667,4401.0166
100,0.00053185225,0.9715757,34.181137,15.337866,0.028310288,4373.4033
101,0.00053685904,0.9710541,33.54718,15.256561,0.028867774,4346.0605
102,0.00054192543,0.9705279,32.93038,15.175968,0.029402114,4318.9834
103,0.0005469322,0.96999705,32.330055,15.096065,0.030163143,4292.162
104,0.0005518794,0.96946174,31.745808,15.016863,0.030468196,4265.602
105,0.0005569458,0.9689218,31.176876,14.938327,0.031092979,4239.2896
106,0.000561893,0.96837735,30.622906,14.860464,0.031554308,4213.2285
107,0.0005668998,0.9678284,30.08331,14.783257,0.032237273,4187.412
108,0.0005719662,0.96727484,29.557533,14.706682,0.03284408,4161.833
109,0.00057697296,0.9667167,29.045103,14.63073,0.033355117,4136.4863
110,0.00058192015,0.96615416,28.545727,14.555411,0.03394738,4111.376
111,0.00058704615,0.965587,28.058804,14.480692,0.034494374,4086.491
112,0.00059205294,0.9650153,27.583918,14.406559,0.03505728,4061.8264
113,0.0005970597,0.96443915,27.120815,14.333028,0.03553336,4037.3867
114,0.0006021261,0.9638584,26.668966,14.260062,0.036226165,4013.1606
115,0.0006071329,0.9632732,26.228094,14.187668,0.036699362,3989.149
116,0.0006121993,0.96268356,25.79784,14.115834,0.037500836,3965.3486
117,0.0006172657,0.9620893,25.377777,14.044537,0.03788691,3941.7502
118,0.0006222129,0.9614907,24.967747,13.973794,0.038620993,3918.3618
119,0.0006273389,0.9608875,24.567268,13.903569,0.03921677,3895.169
120,0.0006324053,0.9602798,24.17612,13.833866,0.03956361,3872.1733
121,0.0006374121,0.95966774,23.79405,13.764685,0.04039114,3849.3748
122,0.00064247847,0.9590512,23.420734,13.696005,0.041074242,3826.7666
123,0.00064760447,0.95843005,23.05584,13.6278105,0.04157194,3804.3433
124,0.00065261126,0.9578046,22.699278,13.56012,0.042392932,3782.1113
125,0.00065767765,0.95717466,22.35066,13.492904,0.04288829,3760.059
126,0.00066274405,0.9565403,22.009815,13.426165,0.043519042,3738.1885
127,0.00066787004,0.95590144,21.67648,13.359888,0.044333383,3716.4941
128,0.00067293644,0.9552582,21.35046,13.294073,0.04483091,3694.9766
129,0.00067800283,0.9546105,21.03154,13.228711,0.0453841,3673.6318
130,0.00068306923,0.95395845,20.719513,13.163795,0.04629702,3652.4575
131,0.0006881356,0.953302,20.414206,13.099326,0.046911247,3631.4531
132,0.0006932616,0.9526411,20.115368,13.03528,0.047504384,3610.6123
133,0.0006983876,0.9519758,19.822845,12.97166,0.048171137,3589.9348
134,0.0007035136,0.9513061,19.536455,12.908458,0.04868058,3569.4175
135,0.0007085204,0.9506321,19.256075,12.845678,0.04975587,3549.063
136,0.000713706,0.9499536,18.981464,12.783298,0.05023785,3528.862
137,0.0007187128,0.94927084,18.71253,12.721325,0.051139392,3508.8179
138,0.0007238984,0.94858366,18.449072,12.659745,0.051395476,3488.926
139,0.0007290244,0.9478921,18.190958,12.5985565,0.05242482,3469.1846
140,0.0007341504,0.94719625,17.938047,12.537752,0.053347796,3449.5923
141,0.0007392764,0.946496,17.690195,12.477326,0.0535734,3430.1465
142,0.0007443428,0.9457915,17.447287,12.417279,0.054308467,3410.8472
143,0.0007494688,0.94508266,17.209187,12.357603,0.054824404,3391.6924
144,0.0007546544,0.94436944,16.975729,12.298285,0.05572703,3372.6763
145,0.0007597804,0.9436519,16.746832,12.239327,0.056384407,3353.8008
146,0.0007649064,0.9429301,16.522373,12.180724,0.05724851,3335.064
147,0.000770092,0.942204,16.302235,12.122471,0.058096934,3316.4631
148,0.000775218,0.94147354,16.08629,12.06456,0.059061587,3297.996
149,0.000780344,0.94073886,15.874463,12.0069895,0.059772164,3279.6626
150,0.0007855892,0.9399998,15.666616,11.949753,0.059979018,3261.459
151,0.0007906556,0.9392566,15.462696,11.892853,0.06079304,3243.3882
152,0.0007959008,0.9385091,15.26257,11.836277,0.06149251,3225.4446
153,0.0008010268,0.9377573,15.066145,11.780023,0.062445324,3207.6267
154,0.0008062124,0.9370013,14.873341,11.724086,0.06317856,3189.9346
155,0.00081145763,0.9362409,14.684038,11.668455,0.06410386,3172.364
156,0.000816524,0.9354765,14.498225,11.613149,0.06487991,3154.92
157,0.00082176924,0.9347077,14.315742,11.55814,0.065975785,3137.5942
158,0.00082695484,0.93393475,14.13655,11.503434,0.06640203,3120.3887
159,0.00083214045,0.9331576,13.960569,11.449032,0.0670622,3103.3027
160,0.00083738565,0.9323762,13.787694,11.394917,0.06776933,3086.331
161,0.00084257126,0.9315906,13.617878,11.341095,0.06859665,3069.476
162,0.00084775686,0.93080086,13.451046,11.287561,0.06935066,3052.7354
163,0.0008530021,0.93000686,13.287115,11.234307,0.07004801,3036.1072
164,0.0008581877,0.92920876,13.12604,11.181337,0.071090415,3019.5918
165,0.0008634329,0.9284064,12.967732,11.128641,0.072094105,3003.1855
166,0.0008686185,0.9276,12.81216,11.076223,0.07267662,2986.8909
167,0.0008739233,0.92678934,12.659214,11.024067,0.07383402,2970.7017
168,0.0008791685,0.92597455,12.508867,10.97218,0.07412717,2954.6199
169,0.0008843541,0.92515564,12.36106,10.920557,0.07562958,2938.6448
170,0.0008895993,0.9243326,12.2157345,10.869197,0.07604537,2922.7742
171,0.00089484453,0.9235055,12.072833,10.818092,0.07713222,2907.0078
172,0.00090008974,0.92267424,11.932301,10.7672415,0.07763971,2891.3438
173,0.00090539455,0.9218389,11.794085,10.716643,0.07877609,2875.7812
174,0.00091063976,0.9209994,11.658133,10.66629,0.07984335,2860.3186
175,0.000915885,0.9201559,11.524405,10.616184,0.08022708,2844.956
176,0.0009211898,0.91930825,11.39284,10.56632,0.08137475,2829.6914
177,0.000926435,0.91845655,11.263401,10.516696,0.08181516,2814.5244
178,0.0009317398,0.9176008,11.136042,10.467309,0.082954764,2799.454
179,0.0009370446,0.91674095,11.010707,10.418152,0.08344127,2784.478
180,0.00094234943,0.9158771,10.88737,10.369229,0.0846812,2769.598
181,0.00094765425,0.91500914,10.765971,10.320532,0.08542713,2754.8093
182,0.00095295906,0.9141372,10.646485,10.272063,0.08623499,2740.1143
183,0.0009582639,0.9132612,10.528863,10.223814,0.08717242,2725.5107
184,0.0009635091,0.9123813,10.413088,10.175796,0.08796537,2711.0
185,0.0009689331,0.91149724,10.299082,10.127985,0.08905167,2696.5767
186,0.0009741783,0.91060925,10.186839,10.080395,0.0898252,2682.2434
187,0.0009795427,0.90971726,10.076315,10.033017,0.09100065,2667.9983
188,0.0009848475,0.90882134,9.967479,9.985853,0.09152441,2653.8408
189,0.000990212,0.90792143,9.860291,9.938897,0.092374794,2639.7703
190,0.0009955168,0.9070176,9.754723,9.892149,0.093567,2625.7854
191,0.0010008812,0.90610975,9.650733,9.845603,0.094654836,2611.8853
192,0.0010062456,0.905198,9.548298,9.79926,0.09555112,2598.0688
193,0.00101161,0.9042823,9.447386,9.753117,0.09591983,2584.3364
194,0.0010169148,0.9033627,9.34797,9.707173,0.09745561,2570.687
195,0.0010223985,0.9024391,9.25001,9.661423,0.09841726,2557.1184
196,0.0010277629,0.9015116,9.153481,9.615863,0.09877785,2543.6301
197,0.0010330677,0.9005803,9.058368,9.570499,0.09984955,2530.224
198,0.0010384917,0.89964503,8.964628,9.525323,0.100733116,2516.8967
199,0.0010439157,0.8987059,8.872243,9.480334,0.10218893,2503.6484
200,0.0010493398,0.89776284,8.781178,9.435528,0.102576874,2490.4778
201,0.0010547042,0.89681596,8.691421,9.390908,0.10408874,2477.3848
202,0.0010601282,0.8958652,8.602938,9.346468,0.10507369,2464.3691
203,0.0010654926,0.8949107,8.515716,9.302212,0.10575824,2451.4302
204,0.0010709763,0.89395225,8.429714,9.258129,0.106888354,2438.566
205,0.0010764003,0.89299,8.34492,9.214222,0.107964166,2425.7761
206,0.0010818243,0.892024,8.261315,9.170492,0.10934289,2413.0618
207,0.0010872483,0.8910541,8.178867,9.126932,0.10971687,2400.4202
208,0.001092732,0.8900804,8.097558,9.083541,0.11138189,2387.851
209,0.001098156,0.889103,8.017376,9.040322,0.111741856,2375.356
210,0.00110358,0.8881218,7.9382906,8.99727,0.11312362,2362.9314
211,0.0011090636,0.8871368,7.8602853,8.954383,0.11331515,2350.5786
212,0.0011145473,0.88614804,7.7833357,8.911658,0.11500244,2338.295
213,0.0011200309,0.8851555,7.707426,8.869094,0.11564087,2326.082
214,0.0011255145,0.88415927,7.632542,8.826693,0.116404444,2313.9385
215,0.0011309981,0.8831593,7.55866,8.784448,0.1175327,2301.8635
216,0.0011364222,0.88215566,7.48577,8.742365,0.11838068,2289.858
217,0.0011419654,0.8811483,7.4138455,8.700436,0.11966857,2277.9194
218,0.0011475086,0.88013715,7.3428683,8.658658,0.12119565,2266.047
219,0.0011529326,0.8791224,7.2728295,8.617034,0.122541904,2254.2422
220,0.0011585355,0.8781039,7.2037086,8.575562,0.12276137,2242.503
221,0.0011640191,0.87708175,7.1354885,8.534237,0.12415254,2230.829
222,0.001169622,0.8760559,7.068153,8.493059,0.12511903,2219.2197
223,0.0011751056,0.87502646,7.001694,8.452032,0.1262884,2207.676
224,0.0011805892,0.8739934,6.936092,8.411149,0.12706494,2196.1963
225,0.001186192,0.8729567,6.8713317,8.370409,0.12813208,2184.7793
226,0.0011917949,0.8719163,6.8073945,8.32981,0.1291634,2173.425
227,0.0011973381,0.8708723,6.7442727,8.289351,0.13056684,2162.1333
228,0.0012029409,0.8698247,6.681949,8.249032,0.13128841,2150.9033
229,0.0012084842,0.8687735,6.6204133,8.208851,0.13239846,2139.7349
230,0.001214087,0.86771876,6.559651,8.168807,0.13343343,2128.6274
231,0.0012195706,0.86666054,6.4996552,8.128903,0.13437513,2117.582
232,0.0012252927,0.8655986,6.4403996,8.0891285,0.13577351,2106.5952
233,0.0012308359,0.8645332,6.3818817,8.049487,0.13749433,2095.6685
234,0.0012364388,0.86346424,6.3240886,8.009979,0.13779432,2084.8013
235,0.0012421012,0.86239177,6.2670074,7.9706025,0.13799621,2073.9924
236,0.001247704,0.8613157,6.210623,7.9313517,0.14004219,2063.2417
237,0.0012533665,0.8602362,6.15493,7.8922315,0.14123425,2052.5493
238,0.0012589693,0.8591532,6.0999136,7.853237,0.14296539,2041.914
239,0.0012646317,0.8580667,6.045562,7.814367,0.14294152,2031.3354
240,0.0012702942,0.8569767,5.991867,7.775622,0.1447041,2020.8137
241,0.001275897,0.85588324,5.9388185,7.7370005,0.14563777,2010.3481
242,0.0012816191,0.85478634,5.8864045,7.6985016,0.1470857,1999.9384
243,0.0012873411,0.853686,5.8346148,7.660122,0.14777917,1989.5841
244,0.001292944,0.85258216,5.783439,7.6218624,0.14915496,1979.2844
245,0.001298666,0.85147494,5.7328706,7.583722,0.14980519,1969.0393
246,0.001304388,0.8503643,5.6828985,7.5456996,0.15023655,1958.8489
247,0.0013100505,0.8492503,5.633513,7.5077934,0.15245116,1948.7119
248,0.0013157725,0.84813285,5.5847025,7.4700003,0.1544079,1938.6283
249,0.0013214946,0.84701204,5.5364623,7.4323235,0.15465605,1928.5977
250,0.0013272762,0.84588784,5.4887805,7.394759,0.15555152,1918.6196
251,0.0013329387,0.84476036,5.4416537,7.357309,0.1566568,1908.6946
252,0.0013387203,0.8436294,5.395065,7.3199673,0.1591495,1898.8203
253,0.0013444424,0.8424952,5.349013,7.282737,0.15989664,1888.9984
254,0.001350224,0.84135765,5.303487,7.245615,0.16131312,1879.2274
255,0.0013560057,0.84021676,5.2584786,7.208601,0.16163726,1869.5071
256,0.0013616681,0.8390727,5.2139864,7.1716995,0.16269141,1859.8386
257,0.0013675094,0.83792526,5.169993,7.1349,0.16404176,1850.2192
258,0.0013733506,0.83677447,5.1264925,7.098203,0.16468531,1840.6492
259,0.0013790131,0.8356206,5.0834866,7.061617,0.16651765,1831.1301
260,0.0013850331,0.8344632,5.040952,7.0251255,0.16686389,1821.658
261,0.0013906956,0.8333027,4.9988966,6.988742,0.16910774,1812.2358
262,0.0013965368,0.83213896,4.9573083,6.95246,0.17032179,1802.8625
263,0.0014024377,0.83097196,4.916178,6.916276,0.17085719,1793.5369
264,0.0014081597,0.8298018,4.8755026,6.8801937,0.17240319,1784.2594
265,0.0014140606,0.8286284,4.8352733,6.84421,0.1733744,1775.0295
266,0.0014199615,0.82745177,4.7954807,6.8083215,0.1749147,1765.846
267,0.0014258623,0.82627195,4.756123,6.7725315,0.17561445,1756.7092
268,0.0014315844,0.8250891,4.7171965,6.7368402,0.17714363,1747.6205
269,0.0014376044,0.8239029,4.678685,6.7012386,0.17800552,1738.5764
270,0.0014434457,0.8227137,4.640593,6.665735,0.1792547,1729.5792
271,0.0014492869,0.82152134,4.602911,6.630326,0.18179344,1720.628
272,0.0014552474,0.8203258,4.565629,6.5950065,0.18198083,1711.7216
273,0.0014612079,0.81912714,4.5287457,6.5597796,0.18348625,1702.86
274,0.0014670491,0.81792545,4.4922557,6.524645,0.18450977,1694.044
275,0.0014728904,0.8167207,4.4561543,6.489602,0.18567547,1685.2726
276,0.00147897,0.81551284,4.420431,6.4546466,0.18755543,1676.545
277,0.0014848709,0.8143019,4.385085,6.4197803,0.18806607,1667.8613
278,0.0014908314,0.8130879,4.3501077,6.3849998,0.1896477,1659.2212
279,0.0014967918,0.8118709,4.315498,6.3503094,0.19079776,1650.6248
280,0.0015027523,0.8106508,4.281248,6.315704,0.1916258,1642.0713
281,0.0015087724,0.80942774,4.2473536,6.2811847,0.19374457,1633.5608
282,0.0015146732,0.80820173,4.2138114,6.246752,0.19519545,1625.0934
283,0.0015208125,0.8069726,4.180612,6.212399,0.19548328,1616.6676
284,0.001526773,0.80574054,4.147754,6.17813,0.19728422,1608.2839
285,0.001532793,0.8045055,4.115234,6.1439457,0.19812085,1599.9421
286,0.0015388131,0.80326754,4.083045,6.1098423,0.20089138,1591.6418
287,0.0015447736,0.8020267,4.051186,6.075822,0.20075695,1583.3833
288,0.0015508533,0.80078286,4.0196486,6.0418806,0.20264176,1575.1655
289,0.0015569925,0.79953605,3.988428,6.0080175,0.20387714,1566.9885
290,0.0015630126,0.7982863,3.957522,5.9742336,0.20412487,1558.8516
291,0.0015690327,0.7970338,3.9269283,5.94053,0.2065789,1550.7559
292,0.001575172,0.79577833,3.89664,5.9069033,0.20757657,1542.6998
293,0.0015812516,0.79452,3.8666542,5.8733535,0.20728864,1534.6836
294,0.0015873909,0.7932588,3.8369648,5.839878,0.20939216,1526.7065
295,0.0015934706,0.79199475,3.807571,5.80648,0.21168977,1518.769
296,0.0015995502,0.7907279,3.7784681,5.7731576,0.21258584,1510.8712
297,0.0016058087,0.78945816,3.7496498,5.7399073,0.21544433,1503.0115
298,0.0016118288,0.7881857,3.721117,5.7067337,0.21621227,1495.1912
299,0.0016180277,0.7869104,3.692862,5.6736307,0.21813148,1487.4089
300,0.0016242266,0.78563225,3.6648808,5.6405983,0.21817245,1479.6643
301,0.0016303062,0.78435147,3.637175,5.6076427,0.21751519,1471.9587
302,0.0016366243,0.78306776,3.6097345,5.574753,0.21868216,1464.29
303,0.0016427636,0.7817814,3.5825603,5.5419354,0.22135799,1456.6588
304,0.0016489029,0.7804923,3.555649,5.5091896,0.22304596,1449.0656
305,0.0016551614,0.77920043,3.5289943,5.476509,0.22386557,1441.5088
306,0.0016614199,0.7779059,3.5025957,5.4439,0.22659522,1433.9894
307,0.0016676188,0.7766086,3.4764478,5.4113574,0.22639573,1426.5061
308,0.0016738772,0.77530867,3.45055,5.3788834,0.22986515,1419.0598
309,0.0016801357,0.77400607,3.4248977,5.3464756,0.22898825,1411.6499
310,0.0016863346,0.7727008,3.3994873,5.3141346,0.2308359,1404.2755
311,0.0016926527,0.7713929,3.374317,5.281859,0.2327798,1396.9374
312,0.0016989708,0.7700823,3.3493824,5.2496476,0.23348697,1389.6346
313,0.0017052293,0.76876915,3.3246825,5.217502,0.23378897,1382.3674
314,0.0017115474,0.7674534,3.3002129,5.18542,0.2352173,1375.1355
315,0.0017179251,0.7661349,3.2759697,5.153399,0.2366859,1367.9385
316,0.001724124,0.764814,3.251954,5.1214447,0.23995152,1360.7767
317,0.0017305613,0.7634905,3.22816,5.0895505,0.2403726,1353.6495
318,0.0017368793,0.76216435,3.2045841,5.057717,0.2424577,1346.5562
319,0.0017431974,0.76083577,3.1812272,5.025947,0.24335574,1339.4977
320,0.0017496347,0.7595046,3.158084,4.994237,0.24523345,1332.4733
321,0.001756072,0.75817084,3.1351507,4.962584,0.2457028,1325.4824
322,0.0017623901,0.7568347,3.1124287,4.9309945,0.24793142,1318.5256
323,0.0017688274,0.75549597,3.0899122,4.8994617,0.24975139,1311.602
324,0.0017752647,0.75415474,3.0675993,4.8679867,0.2509965,1304.7118
325,0.0017816424,0.75281113,3.0454895,4.836571,0.25216544,1297.8551
326,0.0017880797,0.751465,3.0235786,4.805213,0.25270668,1291.0308
327,0.001794517,0.7501165,3.0018654,4.773912,0.25513875,1284.2399
328,0.0018010736,0.74876547,2.9803445,4.742665,0.25494596,1277.4811
329,0.0018075109,0.7474121,2.9590175,4.711475,0.25832683,1270.7551
330,0.0018138885,0.7460564,2.937882,4.6803436,0.2585281,1264.0618
331,0.0018205047,0.74469817,2.9169323,4.649264,0.26007497,1257.3999
332,0.0018270016,0.7433376,2.8961682,4.618238,0.26134658,1250.77
333,0.0018335581,0.74197465,2.8755882,4.587267,0.2630266,1244.1721
334,0.001840055,0.74060935,2.855189,4.556349,0.26485014,1237.6053
335,0.0018466115,0.7392418,2.8349702,4.525485,0.26608604,1231.0706
336,0.001853168,0.7378718,2.8149276,4.4946723,0.26783407,1224.5667
337,0.0018597245,0.7364996,2.7950609,4.4639125,0.26923752,1218.0941
338,0.001866281,0.73512506,2.7753665,4.4332037,0.26938137,1211.6523
339,0.0018729568,0.7337482,2.7558432,4.4025455,0.27062652,1205.2411
340,0.0018794537,0.7323692,2.7364905,4.371939,0.27047187,1198.8612
341,0.001886189,0.7309878,2.7173033,4.341381,0.27541965,1192.511
342,0.0018927455,0.7296042,2.698282,4.3108735,0.2759546,1186.1912
343,0.0018993616,0.72821844,2.6794255,4.280417,0.2785501,1179.9022
344,0.0019060969,0.72683036,2.660729,4.250006,0.27811205,1173.6423
345,0.0019127727,0.7254401,2.6421924,4.2196445,0.2801837,1167.4125
346,0.0019193888,0.7240477,2.623815,4.1893325,0.28146732,1161.2129
347,0.0019261241,0.7226531,2.6055927,4.1590652,0.28316194,1155.0422
348,0.001932919,0.72125626,2.5875244,4.1288447,0.28414956,1148.9006
349,0.0019394755,0.7198574,2.5696106,4.0986733,0.2867059,1142.7891
350,0.0019463897,0.71845627,2.551846,4.068545,0.2879058,1136.7058
351,0.0019530058,0.7170531,2.5342321,4.038464,0.2886443,1130.652
352,0.0019598007,0.7156479,2.5167663,4.008429,0.29064256,1124.6267
353,0.001966536,0.7142405,2.4994462,3.978438,0.29021275,1118.6301
354,0.001973331,0.7128311,2.482271,3.9484918,0.29317516,1112.6624
355,0.0019801855,0.7114195,2.4652379,3.9185884,0.29592067,1106.7223
356,0.0019869804,0.71000594,2.4483464,3.8887286,0.29631335,1100.8105
357,0.001993835,0.7085903,2.431595,3.858913,0.29690397,1094.9272
358,0.00200063,0.7071727,2.414982,3.8291392,0.29696876,1089.0715
359,0.0020074844,0.705753,2.3985057,3.7994077,0.30280173,1083.2437
360,0.002014339,0.70433146,2.3821657,3.7697198,0.301365,1077.4436
361,0.002021253,0.7029078,2.3659585,3.7400713,0.3041922,1071.6707
362,0.0020281672,0.7014822,2.3498838,3.710464,0.30447084,1065.9252
363,0.0020350218,0.70005465,2.3339405,3.680898,0.30650836,1060.2073
364,0.0020420551,0.6986251,2.3181262,3.6513708,0.30831707,1054.5159
365,0.00204885,0.69719374,2.3024416,3.6218863,0.31141788,1048.852
366,0.0020558834,0.69576037,2.2868829,3.5924392,0.31103164,1043.2147
367,0.0020628572,0.69432515,2.27145,3.563032,0.31381088,1037.6041
368,0.0020697713,0.692888,2.2561414,3.5336635,0.3152637,1032.02
369,0.0020768642,0.691449,2.240955,3.5043316,0.3157662,1026.4622
